category ,sub cat ,prod code,name ,desc ,key features ,package content,size ,area ,height ,material ,weight ,color ,vase included ,customer price ,discount price ,wholeseller price ,wholeseller discount price ,availability ,featured ,promotional page ,promotional date ,productId ,offer valid
Flower Vases,Ceramic,CV SQ 4X4/1150 Yellow,"Square Ceramic Vase (10cm x 10cm x 10cm, Yellow)","Elegant and glossy finish Great decorative piece for your office desk, coffee table or even the wall shelf in your drawing room Can be used to hold a bunch of flowers and glam up your living room Thoughtful gift for birthdays, housewarming and other occasions Frame Material: Wooden","Material: Ceramic, Color: Yellow, Finish: Multi Package Contents: 1 Ceramic Vase Item Size: 10cm x 10cm x 10cm",1 Ceramic Vase,0,0,10,Ceramic,350,Yellow,Yes,495,299,150,0,0,No,No,1/1/1970,66,"LAUNCH15,EXTRA20"
Flower Vases,Ceramic,CV SQ BV R116/1135/BLACK,"Ceramic Square Mouthed Bud Vase (5 cm x 5 cm x 20.5 cm, Black)",Excellent designs for modern day home and office d�cor,"Material: Ceramic, Color: Black Package Contents: 1 Ceramic Vase Item Size: 5 cm x 5 cm x 20.5 cm Great decorative piece for your office desk, coffee table or even the wall shelf in your drawing room Beautiful product made of quality raw materials",1 Ceramic Vase,0,0,20.5,Glass,150,Black,Yes,600,299,135,0,2,No,No,1/1/1970,436,"LAUNCH15,EXTRA20"
Flower Vases,Ceramic,CV SQ BV R116/1135/BROWN,"Ceramic Square Mouthed Bud Vase (5 cm x 5 cm x 20.5 cm, Brown)",Excellent designs for modern day home and office decor,"Material: Ceramic, Color: brown Package Contents: 1 Ceramic Vase Item Size: 5 cm x 5 cm x 20.5 cm Great decorative piece for your office desk, coffee table or even the wall shelf in your drawing room Beautiful product made of quality raw materials",1 Ceramic Vase,0,0,20.5,Glass,150,Brown,Yes,600,299,135,0,2,No,No,1/1/1970,437,"LAUNCH15,EXTRA20"
Flower Vases,Ceramic,CV SQ BV R116/1135/WHITE,"Ceramic Square Mouthed Bud Vase (5 cm x 5 cm x 20.5 cm, White)",Excellent designs for modern day home and office decor,"Material: Ceramic, Color: white Package Contents: 1 Ceramic Vase Item Size: 5 cm x 5 cm x 20.5 cm Great decorative piece for your office desk, coffee table or even the wall shelf in your drawing room Beautiful product made of quality raw materials",1 Ceramic Vase,0,0,20.5,Glass,150,White,Yes,600,299,135,0,2,No,No,1/1/1970,438,"LAUNCH15,EXTRA20"
Artificial Flower Arrangements,,CVBVR121BRN-AB 15 HD ROSE-R192-130-ltylw," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Light Yellow, CVBVR121BRN-AB 15 HD ROSE-R192-130-ltylw)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Light Yellow**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Other,Yes,1000,499,250,0,0,No,No,1/1/1970,881,LAUNCH15
Artificial Flower Arrangements,,CVBVR121BRN-AB 15 HD ROSE-R192-130-MRN," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Maroon, CVBVR121BRN-AB 15 HD ROSE-R192-130-MRN)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Maroon**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Maroon,Yes,1000,499,250,0,0,No,No,1/1/1970,882,LAUNCH15
Artificial Flower Arrangements,,CVBVR121BRN-AB 15 HD ROSE-R192-130-pk," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Pink, CVBVR121BRN-AB 15 HD ROSE-R192-130-pk)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Pink**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Pink,Yes,1000,499,250,0,0,No,No,1/1/1970,883,LAUNCH15
Artificial Flower Arrangements,,CVBVR121GRN-AB 15 HD ROSE-R192-130-ltylw," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Light Yellow, CVBVR121GRN-AB 15 HD ROSE-R192-130-ltylw)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Light Yellow**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Other,Yes,1000,499,250,0,0,No,No,1/1/1970,884,LAUNCH15
Artificial Flower Arrangements,,CVBVR121GRN-AB 15 HD ROSE-R192-130-MRN," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Maroon, CVBVR121GRN-AB 15 HD ROSE-R192-130-MRN)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Maroon**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Maroon,Yes,1000,499,250,0,0,No,No,1/1/1970,885,LAUNCH15
Artificial Flower Arrangements,,CVBVR121GRN-AB 15 HD ROSE-R192-130-pk," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Pink, CVBVR121GRN-AB 15 HD ROSE-R192-130-pk)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Pink**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Pink,Yes,1000,499,250,0,0,No,No,1/1/1970,886,LAUNCH15
Artificial Flower Arrangements,,CVBVR121WH-AB 15 HD ROSE-R192-130-lt ylw," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Light Yellow, CVBVR121WH-AB 15 HD ROSE-R192-130-lt ylw)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Light Yellow**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Other,Yes,1000,499,250,0,0,No,No,1/1/1970,887,LAUNCH15
Artificial Flower Arrangements,,CVBVR121WH-AB 15 HD ROSE-R192-130-MRN," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Maroon, CVBVR121WH-AB 15 HD ROSE-R192-130-MRN)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Maroon**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Maroon,Yes,1000,499,250,0,0,No,No,1/1/1970,888,LAUNCH15
Artificial Flower Arrangements,,CVBVR121WH-AB 15 HD ROSE-R192-130-pk," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 25 cm, Pink, CVBVR121WH-AB 15 HD ROSE-R192-130-pk)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Pink**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 25 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,25,"Vase: Ceramic, Flowers: Synthetic",400,Pink,Yes,1000,499,250,0,0,No,No,1/1/1970,889,LAUNCH15
Artificial Flower Arrangements,,CV-R655-1175 whAB11HD ROSE-R038-1125-ylw," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 38 cm, Yellow, CV-R655-1175 whAB11HD ROSE-R038-1125-ylw)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Yellow**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 38 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,38,"Vase: Ceramic, Flowers: Synthetic",400,Yellow,Yes,1500,750,350,0,0,No,No,1/1/1970,912,LAUNCH15
Artificial Flower Arrangements,,CV-R655-1175BLK AB11HD ROSE-R038-1125pch," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 38 cm, Peach, CV-R655-1175BLK AB11HD ROSE-R038-1125pch)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: Peach**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 38 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,38,"Vase: Ceramic, Flowers: Synthetic",400,Other,Yes,1500,750,350,0,0,No,No,1/1/1970,907,LAUNCH15
Artificial Flower Arrangements,,CV-R655-1175BLK AB11HD ROSE-R038-1125wh," Synthetic Artificial Rose Bouquet in a Ceramic Vase (1 cm x 1 cm x 38 cm, White, CV-R655-1175BLK AB11HD ROSE-R038-1125wh)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Vase: Ceramic, Flowers: Synthetic, Color: White**Package Contents: 1 Artificial Flower Bunch and 1 Vase**Item Size: 1 cm x 1 cm x 38 cm**A great gift to your loved ones on valentines day and can also be a perfect gift for your date",1 Artificial Flower Bunch and 1 Vase,0,0,38,"Vase: Ceramic, Flowers: Synthetic",400,White,Yes,1500,750,350,0,0,No,No,1/1/1970,908,LAUNCH15
